BRTH_YR,NM,CNT
2014,ayden,91.0
2014,benjamin,69.0
2014,bradley,28.0
2014,brandon,131.0
2014,brayan,19.0
2014,brayden,17.0
2014,brian,26.0
2014,bruce,14.0
2014,bryan,83.0
2014,bryant,13.0
2014,bryce,13.0
2014,caleb,42.0
2014,cameron,19.0
2014,carlos,86.0
2014,carter,19.0
2014,cesar,23.0
2014,charles,21.0
2014,chase,21.0
2014,chris,17.0
2014,christian,90.0
2014,christopher,156.0
2014,cristian,33.0
2014,damian,49.0
2014,damien,16.0
2014,daniel,204.0
2014,danny,17.0
2014,dante,16.0
2014,dariel,28.0
2014,darwin,11.0
2014,david,167.0
2014,dean,12.0
2014,dennis,10.0
2014,derek,54.0
2014,derick,10.0
2014,devin,12.0
2014,diego,62.0
2014,dominic,33.0
2014,dominick,16.0
2014,donovan,10.0
2014,dylan,292.0
2014,eddy,10.0
2014,edgar,24.0
2014,eduardo,19.0
2014,edward,35.0
2014,edwin,41.0
2014,eli,39.0
2014,elian,19.0
2014,elias,89.0
2014,elijah,119.0
2014,emanuel,24.0
2014,emiliano,11.0
2014,emilio,22.0
2014,emmanuel,64.0
2014,enrique,18.0
2014,enzo,17.0
2014,eric,27.0
2014,erick,55.0
2014,esteban,13.0
2014,ethan,262.0
2014,evan,49.0
2014,ezekiel,10.0
2014,ezequiel,14.0
2014,ezra,12.0
2014,fabian,10.0
2014,felix,13.0
2014,fernando,26.0
2014,francisco,33.0
2014,frank,11.0
2014,gabriel,138.0
2014,gael,38.0
2014,gavin,18.0
2014,george,20.0
2014,gerardo,11.0
2014,giovanni,42.0
2014,grayson,10.0
2014,gregory,10.0
2014,hector,18.0
2014,henry,29.0
2014,hudson,14.0
2014,hunter,33.0
2014,ian,112.0
2014,iker,49.0
2014,isaac,89.0
2014,isaiah,47.0
2014,ismael,26.0
2014,israel,18.0
2014,ivan,44.0
2014,jace,63.0
2014,jack,25.0
2014,jackson,21.0
2014,jacob,292.0
2014,jaden,43.0
2014,jadiel,44.0
2014,jael,13.0
2014,jaiden,14.0
2014,jake,41.0
2014,james,99.0
2014,jared,25.0
2014,jariel,20.0
2014,jason,70.0
2014,javier,42.0
2014,jaxon,20.0
2014,jaxson,11.0
2014,jay,21.0
2014,jayce,35.0
2014,jayceon,13.0
2014,jayden,266.0
2014,jayson,16.0
2014,jean,22.0
2014,jefferson,17.0
2014,jeffrey,18.0
2014,jeremiah,98.0
2014,jeremy,109.0
2014,jesus,67.0
2014,joaquin,21.0
2014,joel,76.0
2014,johan,23.0
2014,john,66.0
2014,johnny,17.0
2014,jonah,12.0
2014,jonas,13.0
2014,jonathan,113.0
2014,jordan,62.0
2014,jorge,29.0
2014,jose,100.0
2014,joseph,114.0
2014,joshua,152.0
2014,josiah,52.0
2014,josue,35.0
2014,juan,66.0
2014,julian,106.0
2014,julio,15.0
2014,julius,46.0
2014,junior,14.0
2014,justin,125.0
2014,kaden,10.0
2014,kai,13.0
2014,kaiden,20.0
2014,kaleb,16.0
2014,kayden,59.0
2014,kendrick,12.0
2014,kenneth,24.0
2014,kenny,14.0
2014,kevin,117.0
2014,king,26.0
2014,kyle,14.0
2014,landon,15.0
2014,leandro,11.0
2014,leo,22.0
2014,leon,13.0
2014,leonardo,61.0
2014,leonidas,11.0
2014,levi,14.0
2014,liam,312.0
2014,logan,107.0
2014,lorenzo,17.0
2014,louis,11.0
2014,luca,18.0
2014,lucas,187.0
2014,luis,98.0
2014,lukas,18.0
2014,luke,17.0
2014,maddox,10.0
2014,manuel,25.0
2014,marcelo,12.0
2014,marco,20.0
2014,marcos,14.0
2014,marcus,19.0
2014,mario,19.0
2014,mark,13.0
2014,marlon,11.0
2014,martin,20.0
2014,marvin,10.0
2014,mason,184.0
2014,mateo,66.0
2014,mathew,18.0
2014,mathias,16.0
2014,matias,32.0
2014,matteo,17.0
2014,matthew,257.0
2014,max,13.0
2014,maximilian,11.0
2014,maximiliano,14.0
2014,maximus,28.0
2014,maxwell,16.0
2014,melvin,11.0
2014,messiah,17.0
2014,michael,174.0
2014,miguel,64.0
2014,mike,11.0
2014,milan,32.0
2014,miles,13.0
2014,misael,10.0
2014,moises,10.0
2014,myles,11.0
2014,nathan,79.0
2014,nathaniel,53.0
2014,nelson,12.0
2014,neymar,19.0
2014,nicholas,103.0
2014,nicolas,49.0
2014,noah,282.0
2014,noel,31.0
2014,oliver,45.0
2014,omar,23.0
2014,orlando,10.0
2014,oscar,26.0
2014,owen,11.0
2014,pablo,16.0
2014,pedro,12.0
2014,peter,17.0
2014,prince,19.0
2014,rafael,20.0
2014,randy,12.0
2014,raymond,17.0
2014,ricardo,22.0
2014,richard,27.0
2014,riley,23.0
2014,robert,30.0
2014,roberto,22.0
2014,rodrigo,12.0
2014,romeo,14.0
2014,ruben,11.0
2014,ryan,102.0
2014,samuel,78.0
2014,santiago,59.0
2014,saul,16.0
2014,sean,10.0
2014,sebastian,241.0
2014,sergio,16.0
2014,skyler,11.0
2014,stephen,11.0
2014,steve,12.0
2014,steven,74.0
2014,theodore,11.0
2014,thiago,37.0
2014,thomas,30.0
2014,timothy,16.0
2014,tristan,35.0
2014,tyler,40.0
2014,uriel,11.0
2014,victor,52.0
2014,vincent,21.0
2014,walter,10.0
2014,william,59.0
2014,xavier,83.0
2014,yadiel,15.0
2014,yahir,15.0
2014,yandel,15.0
2014,yariel,12.0
2014,zachary,27.0
2014,zayden,13.0
2014,aaron,90.0
2014,abraham,172.0
2014,adam,191.0
2014,adrian,42.0
2014,aharon,21.0
2014,ahmad,15.0
2014,ahmed,32.0
2014,aidan,32.0
2014,aiden,78.0
2014,akiva,22.0
2014,alan,12.0
2014,albert,17.0
2014,alex,27.0
2014,alexander,225.0
2014,ali,54.0
2014,amir,27.0
2014,andrew,91.0
2014,angelo,12.0
2014,anthony,110.0
2014,anton,11.0
2014,antonio,21.0
2014,archer,12.0
2014,ari,42.0
2014,ariel,24.0
2014,arlo,16.0
2014,aron,62.0
2014,arthur,25.0
2014,aryeh,22.0
2014,asher,72.0
2014,ashton,12.0
2014,august,28.0
2014,austin,40.0
2014,avi,11.0
2014,avraham,55.0
2014,avrohom,27.0
2014,avrum,12.0
2014,axel,12.0
2014,ayden,12.0
2014,aydin,11.0
2014,baruch,16.0
2014,beckett,13.0
2014,ben,13.0
2014,benjamin,233.0
2014,bennett,20.0
2014,benzion,18.0
2014,berish,10.0
2014,berl,12.0
2014,binyamin,11.0
2014,binyomin,11.0
2014,blake,18.0
2014,boruch,12.0
2014,brady,13.0
2014,brandon,33.0
2014,brayden,13.0
2014,brendan,12.0
2014,brian,18.0
2014,brody,20.0
2014,brooks,12.0
2014,caleb,28.0
2014,calvin,14.0
2014,cameron,24.0
2014,carter,27.0
2014,chaim,130.0
2014,charles,131.0
2014,charlie,16.0
2014,chase,43.0
2014,cheskel,15.0
2014,christian,64.0
2014,christopher,76.0
2014,cole,31.0
2014,colin,36.0
2014,connor,43.0
2014,conor,19.0
2014,cooper,40.0
2014,cormac,11.0
2014,damian,14.0
2014,daniel,223.0
2014,dante,11.0
2014,dashiell,10.0
2014,david,272.0
2014,dean,19.0
2014,declan,43.0
2014,denis,10.0
2014,derek,14.0
2014,devin,13.0
2014,dominic,27.0
2014,dominick,14.0
2014,dov,38.0
2014,dovid,26.0
2014,drew,12.0
2014,duvid,16.0
2014,dylan,94.0
2014,edward,40.0
2014,efraim,13.0
2014,eitan,13.0
2014,eli,103.0
2014,elias,32.0
2014,eliezer,52.0
2014,elijah,28.0
2014,elimelech,16.0
2014,eliyahu,25.0
2014,elliot,33.0
2014,elliott,12.0
2014,ellis,12.0
2014,emmett,12.0
2014,eric,29.0
2014,erik,10.0
2014,ethan,149.0
2014,evan,58.0
2014,everett,16.0
2014,ezra,45.0
2014,felix,32.0
2014,filip,11.0
2014,finn,21.0
2014,francesco,15.0
2014,francis,13.0
2014,frank,14.0
2014,frederick,16.0
2014,gabriel,105.0
2014,gavin,50.0
2014,gavriel,17.0
2014,george,65.0
2014,giovanni,32.0
2014,giuseppe,10.0
2014,graham,27.0
2014,grant,11.0
2014,grayson,30.0
2014,gregory,15.0
2014,greyson,14.0
2014,griffin,16.0
2014,hamza,16.0
2014,harrison,44.0
2014,harry,12.0
2014,hayden,10.0
2014,henry,176.0
2014,hersh,22.0
2014,hershel,18.0
2014,hershy,21.0
2014,hillel,12.0
2014,hudson,58.0
2014,hugo,22.0
2014,hunter,44.0
2014,ian,30.0
2014,ibrahim,18.0
2014,imran,10.0
2014,isaac,125.0
2014,israel,35.0
2014,issac,10.0
2014,ivan,15.0
2014,jace,13.0
2014,jack,199.0
2014,jackson,85.0
2014,jacob,256.0
2014,jake,46.0
2014,jakub,11.0
2014,james,195.0
2014,jason,49.0
2014,jasper,24.0
2014,jax,11.0
2014,jaxon,14.0
2014,jaxson,13.0
2014,jayden,35.0
2014,jeremy,13.0
2014,jesse,14.0
2014,joel,31.0
2014,john,158.0
2014,jonah,45.0
2014,jonathan,75.0
2014,jordan,34.0
2014,joseph,300.0
2014,joshua,68.0
2014,judah,15.0
2014,jude,25.0
2014,julian,87.0
2014,justin,24.0
2014,kai,23.0
2014,karas,10.0
2014,kareem,12.0
2014,kevin,17.0
2014,kieran,14.0
2014,kyle,12.0
2014,landon,23.0
2014,lazer,26.0
2014,leibish,12.0
2014,leo,108.0
2014,leon,32.0
2014,leonardo,36.0
2014,lev,18.0
2014,levi,58.0
2014,liam,139.0
2014,lincoln,11.0
2014,lipa,39.0
2014,logan,68.0
2014,lorenzo,20.0
2014,louis,18.0
2014,luca,94.0
2014,lucas,121.0
2014,lucien,10.0
2014,luka,24.0
2014,lukas,27.0
2014,luke,99.0
2014,marc,13.0
2014,marcel,10.0
2014,marco,15.0
2014,marcus,20.0
2014,mark,61.0
2014,martin,26.0
2014,mason,94.0
2014,mateo,21.0
2014,matteo,22.0
2014,matthew,131.0
2014,max,108.0
2014,maxim,26.0
2014,maximilian,20.0
2014,maximus,16.0
2014,maxwell,45.0
2014,mayer,29.0
2014,meilech,12.0
2014,meir,66.0
2014,menachem,118.0
2014,menashe,12.0
2014,mendel,38.0
2014,mendy,13.0
2014,micah,16.0
2014,michael,268.0
2014,milan,12.0
2014,miles,56.0
2014,milo,28.0
2014,mohamed,49.0
2014,mohammed,22.0
2014,moishe,21.0
2014,mordche,10.0
2014,mordechai,92.0
2014,morris,13.0
2014,moses,26.0
2014,moshe,267.0
2014,muhammad,16.0
2014,myles,10.0
2014,naftali,22.0
2014,naftuli,17.0
2014,nathan,82.0
2014,nathaniel,47.0
2014,nicholas,166.0
2014,nico,10.0
2014,nicolas,32.0
2014,nikita,11.0
2014,noah,137.0
2014,noam,23.0
2014,nolan,20.0
2014,nosson,11.0
2014,oliver,109.0
2014,omar,49.0
2014,oscar,38.0
2014,owen,87.0
2014,parker,27.0
2014,patrick,49.0
2014,paul,25.0
2014,peter,54.0
2014,philip,28.0
2014,pinchas,16.0
2014,pinchus,11.0
2014,preston,13.0
2014,quinn,14.0
2014,rafael,20.0
2014,raphael,29.0
2014,rayan,21.0
2014,raymond,13.0
2014,reed,11.0
2014,reid,15.0
2014,reuben,11.0
2014,rhys,12.0
2014,richard,20.0
2014,riley,11.0
2014,robert,67.0
2014,rocco,15.0
2014,roman,35.0
2014,ronan,21.0
2014,rory,11.0
2014,rowan,15.0
2014,ryan,138.0
2014,ryder,12.0
2014,salvatore,20.0
2014,sam,32.0
2014,samir,13.0
2014,samuel,206.0
2014,santino,14.0
2014,sawyer,27.0
2014,sean,53.0
2014,sebastian,100.0
2014,shalom,14.0
2014,shane,19.0
2014,shaya,31.0
2014,shea,13.0
2014,shia,37.0
2014,shimon,100.0
2014,shloime,11.0
2014,shloimy,16.0
2014,shlome,19.0
2014,shlomo,55.0
2014,shmiel,19.0
2014,shmuel,57.0
2014,sholom,16.0
2014,shraga,10.0
2014,shulem,45.0
2014,silas,11.0
2014,simcha,23.0
2014,simon,49.0
2014,solomon,51.0
2014,spencer,18.0
2014,stephen,18.0
2014,steven,27.0
2014,theo,12.0
2014,theodore,126.0
2014,thomas,118.0
2014,timothy,27.0
2014,tristan,26.0
2014,tyler,34.0
2014,tzvi,49.0
2014,usher,20.0
2014,victor,35.0
2014,vincent,43.0
2014,vincenzo,11.0
2014,wesley,11.0
2014,weston,11.0
2014,william,183.0
2014,winston,11.0
2014,wolf,12.0
2014,wyatt,33.0
2014,xavier,25.0
2014,yaakov,46.0
2014,yahya,11.0
2014,yakov,45.0
2014,yaseen,12.0
2014,yechiel,39.0
2014,yehoshua,26.0
2014,yehuda,86.0
2014,yidel,10.0
2014,yisrael,14.0
2014,yisroel,83.0
2014,yitzchak,15.0
2014,yitzchok,66.0
2014,yoel,12.0
2014,yosef,116.0
2014,yossi,15.0
2014,yousef,18.0
2014,youssef,24.0
2014,yusuf,16.0
2014,zachary,90.0
2014,zev,49.0
2015,aaliyah,-77.5
2015,aarav,-35.5
2015,aaron,-77.5
2015,aayan,9.0
2015,abby,14.5
2015,abdiel,-100.0
2015,abdoul,-11.857142857148574
2015,abdoulaye,-3.0
2015,abdul,-46.33333333333576
2015,abdullah,-14.0
2015,abel,3.0
2015,abigail,-79.5
2015,abraham,-83.0
2015,ada,-3.5
2015,adam,-4.0
2015,adan,9.333333333333371
2015,addison,-29.0
2015,adelaide,16.66666666666667
2015,adele,-9.5
2015,adeline,-6.0
2015,aden,-28.0
2015,adina,-7.5
2015,aditya,-37.83333333333576
2015,adonis,-10.0
2015,adrian,-127.5
2015,adriana,-89.5
2015,adrianna,-29.5
2015,adriel,-21.0
2015,adyan,21.0
2015,aharon,-7.5
2015,ahmad,13.333333333333336
2015,ahmed,-38.5
2015,ahnaf,11.0
2015,ahron,-160.0
2015,ahuva,-1.0
2015,aicha,1.5
2015,aidan,-146.5
2015,aiden,-311.5
2015,aileen,-14.0
2015,aimee,-22.0
2015,aisha,-1.0
2015,aissatou,-6.0
2015,aiza,12.0
2015,akiva,-3.0
2015,alan,-34.0
2015,alana,-8.5
2015,alani,-18.0
2015,alanis,41.0
2015,albert,17.0
2015,alberto,-10.5
2015,aldo,-64.0
2015,alec,-22.0
2015,aleena,6.0
2015,alejandra,-8.5
2015,alejandro,-45.5
2015,alessandra,-23.0
2015,alessia,-2.0
2015,alex,-96.0
2015,alexa,-75.0
2015,alexander,-204.0
2015,alexandra,-137.0
2015,alexandria,10.0
2015,alexia,20.66666666666663
2015,alexis,-61.5
2015,alfredo,-36.0
2015,ali,0.5
2015,alice,-36.0
2015,alicia,-56.5
2015,alina,51.0
2015,alisa,1.5
2015,alisha,-1.142857142858702
2015,alison,-34.0
2015,alisson,-44.5
2015,aliyah,-56.5
2015,aliza,-18.0
2015,allan,-1.5
2015,allen,-44.0
2015,allison,-49.0
2015,allyson,-13.0
2015,alma,32.0
2015,alondra,-10.0
2015,alpha,15.666666666666742
2015,alston,12.5
2015,alvin,-75.0
2015,alyssa,-130.5
2015,amadou,-7.0
2015,amalia,10.0
2015,amanda,-82.0
2015,amani,-40.0
2015,amar'e,-28.66666666666424
2015,amare,-12.5
2015,amari,-67.5
2015,amaya,-40.0
2015,amber,-42.5
2015,amelia,7.5
2015,amelie,-12.5
2015,amina,18.5
2015,aminata,-6.0
2015,amir,-24.5
2015,amira,-2.5
2015,amirah,-28.0
2015,amiyah,-13.0
2015,amy,-82.5
2015,ana,-2.0
2015,anabella,6.0
2015,analia,-52.33333333333576
2015,anastasia,4.5
2015,anaya,21.0
2015,anderson,-19.0
2015,andre,-37.0
2015,andrea,-54.5
2015,andres,-57.5
2015,andrew,-312.5
2015,andy,-51.5
2015,angel,-257.5
2015,angela,-1.5
2015,angelica,-49.5
2015,angelina,-117.0
2015,angelique,-35.5
2015,angelo,-56.0
2015,angie,-28.0
2015,anika,-30.0
2015,anisa,15.0
2015,aniya,-19.5
2015,aniyah,-67.0
2015,anna,-39.5
2015,annabel,-34.16666666666424
2015,annabella,12.0
2015,annabelle,-9.5
2015,anne,27.66666666666606
2015,annie,-1.0
2015,anson,-2.0
2015,anthony,-381.5
2015,anton,11.0
2015,antonia,18.33333333333303
2015,antonio,-46.5
2015,anya,5.66666666666606
2015,april,-8.0
2015,archer,13.0
2015,arely,-4.714285714286234
2015,ari,-2.5
2015,aria,116.0
2015,ariana,39.0
2015,arianna,-55.5
2015,arianny,-10.0
2015,ariel,-51.5
2015,ariella,-9.5
2015,arielle,7.0
2015,arisha,9.5
2015,arjun,-24.0
2015,armaan,-2.6666666666678793
2015,armando,-92.0
2015,armani,-18.0
2015,aron,-19.0
2015,arthur,-16.5
2015,arya,30.0
2015,aryan,-6.0
2015,aryeh,-13.5
2015,asher,20.5
2015,ashley,-249.0
2015,ashton,-17.5
2015,atara,4.0
2015,athena,40.0
2015,aubree,35.0
2015,aubrey,0.0
2015,audrey,35.5
2015,august,9.5
2015,aurora,7.5
2015,austin,2.0
2015,autumn,-1.5
2015,ava,-52.5
2015,avery,97.5
2015,avi,-7.5
2015,avigail,-5.0
2015,aviva,-16.0
2015,avraham,3.0
2015,avrohom,-11.5
2015,avrum,-1.5
2015,axel,-41.5
2015,aya,15.5
2015,ayaan,15.5
2015,ayan,21.666666666666515
2015,ayden,-206.0
2015,ayesha,4.0
2015,ayla,8.571428571427532
2015,ayleen,-7.999999999996362
2015,aylin,27.5
2015,baila,-14.5
2015,barbara,-2.6666666666678793
2015,baruch,-18.5
2015,batsheva,7.0
2015,beatrice,-12.0
2015,beckett,-4.5
2015,bella,-3.0
2015,ben,-18.0
2015,benjamin,-109.0
2015,bennett,7.0
2015,benson,-9.0
2015,benzion,2.0
2015,berish,0.0
2015,bianca,-20.0
2015,binyomin,-12.0
2015,blake,-13.5
2015,blima,1.5
2015,blimy,-2.0
2015,bonnie,-72.0
2015,boruch,-13.5
2015,boubacar,19.0
2015,bracha,-16.5
2015,bradley,17.0
2015,brady,-5.0
2015,brandon,-267.5
2015,brayan,-16.0
2015,brayden,-2.0
2015,breindy,-38.5
2015,brenda,-14.5
2015,brendan,-19.5
2015,brian,-144.5
2015,briana,-39.5
2015,brianna,-201.0
2015,bridget,-11.0
2015,brielle,-2.0
2015,britney,-25.33333333333576
2015,brittany,4.5
2015,brody,-7.0
2015,brooke,-14.0
2015,brooklyn,-1.3333333333321207
2015,bruce,7.33333333333394
2015,brucha,-8.0
2015,bruchy,-3.5
2015,bryan,-112.0
2015,bryanna,-12.5
2015,bryant,-15.0
2015,bryce,-42.5
2015,brynn,-5.333333333332121
2015,bryson,-4.5
2015,byron,-34.0
2015,caden,-2.857142857144936
2015,caiden,18.0
2015,caitlin,-5.5
2015,caleb,-36.0
2015,calvin,-5.0
2015,cameron,-68.5
2015,camila,-94.5
2015,camilla,21.33333333333303
2015,camille,-0.5
2015,camilo,9.0
2015,camren,11.0
2015,carina,25.0
2015,carla,12.0
2015,carlos,-90.5
2015,carmelo,-38.0
2015,carmen,-5.0
2015,carolina,14.0
2015,caroline,-19.5
2015,carson,3.0
2015,carter,115.0
2015,cassandra,-80.0
2015,cassidy,10.0
2015,cataleya,13.0
2015,catalina,13.0
2015,catherine,-12.0
2015,cayden,25.0
2015,cecilia,5.0
2015,celeste,1.3333333333321207
2015,celia,-2.714285714286234
2015,celine,37.0
2015,cesar,-20.5
2015,chad,-100.0
2015,chaim,-89.0
2015,chana,-46.0
2015,chance,9.5
2015,chany,-27.0
2015,charles,-88.0
2015,charlie,-12.0
2015,charlotte,-4.5
2015,chase,17.5
2015,chava,-35.0
2015,chavy,-2.0
2015,chaya,-74.5
2015,chelsea,-47.5
2015,cheskel,-7.0
2015,chesky,7.0
2015,cheyenne,-80.0
2015,chloe,-168.5
2015,chris,-21.5
2015,christian,-306.5
2015,christina,-54.0
2015,christine,-19.16666666666788
2015,christopher,-388.0
2015,cindy,-19.5
2015,claire,1.0
2015,clara,-27.0
2015,clementine,12.0
2015,cody,-200.0
2015,cole,-32.0
2015,colette,-5.0
2015,colin,11.0
2015,connie,0.0
2015,connor,-18.5
2015,conor,1.5
2015,cooper,-7.5
2015,cora,10.0
2015,corey,-16.0
2015,cristian,-49.5
2015,cristopher,-35.5
2015,crystal,-1.0
2015,cynthia,-7.0
2015,dahlia,-10.5
2015,daisy,-72.5
2015,dakota,-10.5
2015,dalia,-76.0
2015,damian,40.5
2015,damien,-8.0
2015,damon,24.0
2015,dana,-160.0
2015,daniel,-309.5
2015,daniela,-78.0
2015,daniella,-54.0
2015,danielle,-41.5
2015,danna,-29.0
2015,danny,-68.0
2015,dante,-1.5
2015,daphne,13.66666666666606
2015,dariel,-19.5
2015,darius,-29.33333333333576
2015,darren,-27.5
2015,darwin,-14.5
2015,dashiell,-2.6666666666678793
2015,david,-289.5
2015,dayana,-21.5
2015,dean,0.5
2015,declan,-1.0
2015,delilah,15.0
2015,denise,-152.0
2015,dennis,-36.0
2015,denzel,14.0
2015,dereck,-22.0
2015,derek,-72.5
2015,derick,-10.666666666664241
2015,derrick,-24.66666666666788
2015,destiny,-61.0
2015,devin,-90.5
2015,devora,-0.5
2015,devorah,-14.5
2015,diana,-45.0
2015,diego,-20.5
2015,dina,-36.0
2015,diya,-100.0
2015,dominic,9.5
2015,dominick,-23.5
2015,donovan,10.285714285713766
2015,doris,8.5
2015,dov,-40.5
2015,dovid,-37.0
2015,drew,10.5
2015,dulce,-60.66666666666424
2015,duvid,22.0
2015,dylan,-1.5
2015,eason,34.0
2015,eddie,-24.0
2015,eddy,9.0
2015,eden,-19.0
2015,edgar,-23.5
2015,edison,-28.5
2015,eduardo,-60.0
2015,edward,-25.0
2015,edwin,-95.5
2015,efraim,-28.0
2015,egypt,-12.499999999992724
2015,eileen,-21.0
2015,eitan,-7.0
2015,elaine,-30.5
2015,elan,12.0
2015,eleanor,22.0
2015,elena,16.0
2015,eli,-59.0
2015,elian,-4.5
2015,eliana,26.5
2015,elianny,-104.0
2015,elias,-18.5
2015,eliezer,-3.5
2015,elijah,-205.5
2015,elimelech,-7.0
2015,elina,0.0
2015,elisa,-14.5
2015,elise,-8.66666666666788
2015,elisheva,-7.5
2015,eliyahu,-33.5
2015,eliza,3.0
2015,elizabeth,-114.5
2015,ella,-100.0
2015,elle,4.571428571427532
2015,elliana,-88.0
2015,ellie,24.0
2015,elliot,-18.5
2015,elliott,-6.0
2015,ellis,-0.142857142858702
2015,eloise,8.0
2015,elsa,42.33333333333212
2015,elvis,-23.5
2015,emanuel,-18.0
2015,emely,-16.5
2015,emerson,-7.5
2015,emilia,34.5
2015,emiliano,-6.714285714286234
2015,emilio,-9.0
2015,emily,-154.0
2015,emma,-86.0
2015,emmanuel,-41.5
2015,emmeline,11.0
2015,emmett,12.666666666666629
2015,enrique,0.714285714282596
2015,eric,-128.0
2015,erica,-13.857142857144936
2015,erick,-35.0
2015,erik,-13.428571428572468
2015,erika,-35.5
2015,erin,-47.0
2015,esme,13.0
2015,esmeralda,-21.0
2015,esteban,-3.142857142858702
2015,ester,-13.0
2015,esther,-88.5
2015,esty,0.5
2015,ethan,-268.0
2015,etty,-2.0
2015,eva,-68.0
2015,evan,-160.0
2015,evangeline,20.5
2015,eve,-16.0
2015,evelyn,-43.0
2015,everett,18.0
2015,ezekiel,9.0
2015,ezequiel,-2.5
2015,ezra,31.0
2015,fabian,6.0
2015,faiga,5.0
2015,faigy,-34.5
2015,faith,-36.000000000029104
2015,fanta,-8.000000000003638
2015,farhan,-46.0
2015,fatima,-19.5
2015,fatou,-2.6666666666678793
2015,fatoumata,-33.0
2015,felix,-3.5
2015,fernanda,-128.0
2015,fernando,-11.5
2015,filip,-9.5
2015,finn,-11.0
2015,fiona,-39.0
2015,fradel,-14.499999999992724
2015,frady,15.5
2015,fraidy,-7.0
2015,frances,24.66666666666606
2015,francesca,-1.5
2015,francesco,-17.0
2015,francis,13.0
2015,francisco,-16.0
2015,frank,-43.0
2015,franklin,-116.0
2015,freddy,-108.0
2015,frederick,18.66666666666697
2015,frimet,-1.5
2015,gabriel,-148.5
2015,gabriela,-103.0
2015,gabriella,-115.0
2015,gabrielle,-90.5
2015,gael,32.5
2015,gavin,-75.0
2015,gavriel,-5.0
2015,gemma,-4.0
2015,genesis,-37.5
2015,genevieve,6.0
2015,george,-95.5
2015,georgia,-14.5
2015,geraldine,-112.0
2015,gerardo,-1.3333333333321207
2015,gia,-34.5
2015,gianna,-106.5
2015,giovani,-18.0
2015,giovanna,4.0
2015,giovanni,-98.0
2015,giovanny,-28.0
2015,giselle,-9.0
2015,gittel,-76.5
2015,gitty,-59.0
2015,giuliana,-41.5
2015,golda,-4.0
2015,goldy,-33.0
2015,gordon,9.666666666666742
2015,grace,-51.0
2015,graham,-5.0
2015,grant,-9.5
2015,grayson,30.5
2015,gregory,-19.5
2015,greta,-92.0
2015,greyson,8.5
2015,griffin,-18.0
2015,guadalupe,-10.0
2015,gustavo,-39.33333333333576
2015,hadassah,-10.5
2015,hadley,21.33333333333303
2015,hafsa,12.5
2015,hailey,-164.0
2015,haley,-39.5
2015,hamza,11.0
2015,hana,33.33333333333394
2015,hanna,20.5
2015,hannah,-36.0
2015,harmony,-15.0
2015,harper,5.0
2015,harrison,-14.5
2015,harry,-6.0
2015,hassan,0.0
2015,hawa,-6.5
2015,hayden,-1.5
2015,haylee,-9.0
2015,hazel,-10.0
2015,heaven,-38.0
2015,hector,-31.5
2015,heidi,-11.0
2015,heidy,-46.5
2015,helen,2.5
2015,helena,18.666666666666742
2015,henny,-5.0
2015,henry,-77.0
2015,hersh,1.5
2015,hershel,-18.5
2015,hershy,-6.0
2015,hillel,13.0
2015,hinda,6.66666666666697
2015,hindy,-19.5
2015,hudson,18.0
2015,hugo,10.5
2015,hunter,63.5
2015,ian,-15.0
2015,ibrahim,19.5
2015,ibrahima,-1.0
2015,idy,-17.83333333333212
2015,iker,41.0
2015,ilan,-51.66666666666424
2015,ilana,-16.0
2015,imani,-43.0
2015,inaaya,9.0
2015,irene,-35.5
2015,iris,-35.5
2015,isaac,14.0
2015,isabel,-24.5
2015,isabela,-24.0
2015,isabella,-339.5
2015,isabelle,20.5
2015,isaiah,-195.5
2015,ishaan,-18.0
2015,isiah,-22.0
2015,isis,-4.0
2015,isla,17.0
2015,ismael,10.0
2015,israel,-12.5
2015,issac,10.0
2015,itzel,-22.5
2015,ivan,-87.5
2015,ivanna,10.5
2015,ivy,-25.0
2015,izabella,-45.5
2015,jace,51.0
2015,jack,-72.5
2015,jackson,-30.0
2015,jacky,-184.0
2015,jacob,-402.0
2015,jacqueline,-48.0
2015,jada,-112.5
2015,jade,-37.0
2015,jaden,-169.0
2015,jadiel,-39.0
2015,jael,10.33333333333394
2015,jahmir,-120.0
2015,jaiden,-99.5
2015,jaime,-64.0
2015,jake,-87.5
2015,jalen,-12.0
2015,jaliyah,0.8333333333321207
2015,jamal,-28.0
2015,jamari,-2.0
2015,jamel,-30.0
2015,james,-44.0
2015,jamie,-25.5
2015,jana,8.0
2015,jane,-15.5
2015,janelle,-22.0
2015,janice,-6.57142857143117
2015,janiyah,-25.33333333333576
2015,jannat,-7.5
2015,januel,-24.0
2015,jared,-20.5
2015,jariel,-17.5
2015,jasiah,-12.5
2015,jasmin,-200.0
2015,jasmina,12.0
2015,jasmine,-73.5
2015,jason,-195.0
2015,jasper,19.0
2015,javier,-16.0
2015,jax,9.0
2015,jaxon,65.33333333333576
2015,jay,-38.0
2015,jayce,62.0
2015,jayceon,80.0
2015,jayda,-34.0
2015,jayden,-664.0
2015,jayla,-66.0
2015,jaylah,3.0
2015,jayleen,-59.5
2015,jaylen,-44.5
2015,jaylene,-22.0
2015,jaylin,2.5
2015,jayson,-40.0
2015,jazlyn,0.0
2015,jazmin,-2.0
2015,jazmine,-36.5
2015,jean,-47.0
2015,jefferson,-4.5
2015,jeffrey,-31.5
